id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,estimated_revenue,is_luxury
14868631,Cozy Bed Stuy Getaway,40222216,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68327,-73.92598,Entire home/apt,136,2,7,2019-06-26,2.84,1,255,1904,False
14868857,Entire studio in Williamsburg,49704571,Krzysztof,Brooklyn,Williamsburg,40.71906,-73.94394,Entire home/apt,80,30,10,2019-04-21,0.32,8,97,24000,False
14869260,Modern Apartment on the UES,84403365,Hillary,Manhattan,Upper East Side,40.78194,-73.94791,Private room,65,1,1,2017-06-11,0.04,1,0,65,False
14869271,"1 bdrm in Park Slope , Bklyn.",83611652,Phyllis,Brooklyn,Park Slope,40.67915,-73.98157,Entire home/apt,200,1,4,2018-08-20,0.15,1,20,800,False
14869440,Crown Heights 1 BR w/ Style,7128634,Landon,Brooklyn,Crown Heights,40.67541,-73.95221,Entire home/apt,148,2,16,2018-09-30,0.49,1,0,4736,False
14870802,Private Room in the Heart of SoHo,34252002,Harriet,Manhattan,Nolita,40.72204,-73.99705,Private room,100,2,10,2017-03-19,0.29,1,0,2000,False
14871074,Spacious Artist's Apartment,7675569,Annika,Brooklyn,Bushwick,40.69983,-73.92981,Private room,90,2,5,2017-08-13,0.15,1,0,900,False
14871736,An Urban Oasis in the Heart of Downtown Brooklyn,21327336,Alicia,Brooklyn,Boerum Hill,40.68475,-73.97986,Entire home/apt,239,2,10,2019-04-28,0.29,1,11,4780,False
14878046,Light Filled Chinatown Apartment,2909294,Erin,Manhattan,Chinatown,40.71534,-73.99918,Entire home/apt,150,1,23,2019-07-01,1.42,1,14,3450,False
14880613,"Cute, central East Village apt",4289248,Tamar,Manhattan,East Village,40.72891,-73.98868,Entire home/apt,300,2,22,2019-05-26,0.64,1,8,13200,False
14881637,Lovely 1 BR in Prime Location on E 26 & 3 - NYC,15310997,Mor,Manhattan,Midtown,40.76505,-73.97857,Entire home/apt,125,30,3,2019-05-04,0.09,9,0,11250,False
14881794,Nice bedroom by Riverside & Columbia University,45748188,Ali,Manhattan,Morningside Heights,40.81231,-73.95858,Private room,60,2,20,2017-08-13,0.59,1,0,2400,False
14882046,Harlem Comfort and Style,91466201,Heidi,Manhattan,Harlem,40.80697,-73.945,Entire home/apt,200,3,25,2019-06-21,0.73,1,89,15000,False
14882137,"Large, beautiful room near Bushwick",93316008,Chris,Queens,Ridgewood,40.70925,-73.91124,Private room,50,5,2,2016-09-21,0.06,1,280,500,False
14882283,Country Manhattan Private Bedroom Suite,20912275,Gladys,Manhattan,Inwood,40.86541,-73.92106,Private room,75,5,0,,0.0,1,0,0,False
14882309,Sid's Victorian Peaceful Haven,92720308,Sidney,Brooklyn,Flatbush,40.64028,-73.96095,Private room,100,1,134,2019-06-19,3.95,3,307,13400,False
14883818,Cozy and close to Manhattan,93335548,Vytaute,Queens,Ridgewood,40.69901,-73.90168,Entire home/apt,50,3,111,2019-06-26,3.21,1,65,16650,False
14884030,FAIRY COTTAGE,93339266,Natasha,Queens,Long Island City,40.75253,-73.9315,Entire home/apt,150,2,0,,0.0,1,0,0,False
14885186,Huge Brownstone! Private Room! Clean! City in 15!,24140532,Josh,Brooklyn,Bedford-Stuyvesant,40.69385,-73.94413,Private room,50,3,86,2019-06-26,2.57,4,0,12900,False
14886600,"Midtown East Studio Apt ~ Private, Cozy & Bright",93373413,Meg,Manhattan,Midtown,40.75735,-73.96438,Entire home/apt,198,2,22,2019-06-30,0.64,1,8,8712,False
14887025,Upscale Furnished Studio near Union Square!!,30283594,Kara,Manhattan,Chelsea,40.74615,-73.99182,Entire home/apt,109,30,0,,0.0,121,184,0,False
14887088,"BEACH BLOCK IN ♡ OF ROCKAWAY, NYC",1352304,Nancy,Queens,Rockaway Beach,40.58664,-73.81295,Entire home/apt,200,3,24,2019-06-08,0.71,1,131,14400,False
14888012,Brooklyn Vibe,93392260,Kathleen,Brooklyn,East New York,40.67257,-73.89082,Private room,55,5,27,2019-06-08,0.81,2,42,7425,False
14892623,Cozy Space w/ Separate Entrance,93441980,Tanya,Staten Island,South Beach,40.59385,-74.08825,Private room,80,1,38,2019-05-05,1.1,1,308,3040,False
14894267,"Doorman, modern apart. on Broadway (Central Park)",10459594,S.,Manhattan,Upper West Side,40.79501,-73.97132,Entire home/apt,165,3,2,2017-10-17,0.06,1,0,990,False
14899111,2 bed/2 bath floor - unique West Village townhouse,36435055,Barbara,Manhattan,West Village,40.73537,-74.00209,Entire home/apt,415,2,57,2019-07-01,1.68,2,22,47310,False
14899810,1 Bedroom in Upper East Side,57437690,Sanket,Manhattan,Upper East Side,40.77972,-73.94543,Private room,80,100,0,,0.0,1,0,0,False
14902084,Modern luxury apartment in downtown Manhattan,1445618,Th,Manhattan,Financial District,40.70402,-74.00776,Entire home/apt,235,3,3,2016-10-23,0.09,1,0,2115,True
14909867,"Beautiful basement apt in Forest Hills, Queens",75463219,Julia,Queens,Forest Hills,40.72,-73.85411,Private room,99,1,26,2019-06-10,0.93,1,284,2574,False
14911628,Modern 1BR Apt in the Heart Of NYC,87848042,Val,Manhattan,Hell's Kitchen,40.75611,-73.99387,Entire home/apt,180,7,17,2019-06-30,0.53,1,5,21420,False
14911767,Beautiful Park Slope apartment in great location!,3609819,Stephen,Brooklyn,Park Slope,40.66821,-73.98253,Entire home/apt,180,31,8,2019-03-04,0.23,1,179,44640,False
14912574,Spacious Living in Ditmas Park,107675,Lio & Kim And Yotam,Brooklyn,Flatbush,40.64189,-73.96066,Entire home/apt,100,3,4,2019-03-22,0.12,1,69,1200,False
14913167,"1BR on own floor, by park & subway",71093067,Matthew,Brooklyn,Crown Heights,40.67154,-73.96221,Private room,88,1,8,2016-10-23,0.23,1,0,704,False
14913197,Serene & Clean Cuartito with Garden View,60852834,Manny & Gemma,Brooklyn,Greenpoint,40.72948,-73.94918,Private room,56,1,154,2019-06-15,4.49,2,44,8624,False
14913358,Brooklyn Gem: Stylish & Family Friendly,15670189,Evan,Brooklyn,Bedford-Stuyvesant,40.67854,-73.92321,Entire home/apt,98,2,6,2019-06-30,0.66,1,9,1176,False
14913941,Crown Heights and Cozy Self-Catering,51752700,Loretta,Brooklyn,Crown Heights,40.67564,-73.95497,Entire home/apt,93,3,48,2019-05-25,1.42,1,3,13392,False
14914048,"Spacious Private Bedroom, 10 min to Central Park",93691661,Rachel,Manhattan,Washington Heights,40.83503,-73.94166,Private room,60,2,73,2019-06-18,2.13,2,136,8760,False
14914739,Duplex apartment in the heart of Brooklyn,93699493,Andres&Ine,Brooklyn,Bedford-Stuyvesant,40.68381,-73.94346,Entire home/apt,250,3,41,2019-06-29,1.2,1,30,30750,False
14915099,Studio In Williamsburg w/ Amazing View Waterfront,7216016,Jason,Brooklyn,Williamsburg,40.7122,-73.96619,Entire home/apt,225,2,51,2019-04-21,1.51,1,0,22950,False
14915616,Spacious 3 Bedroom Apartment Near Prospect Park,37821056,Nichole,Brooklyn,Prospect-Lefferts Gardens,40.65651,-73.95322,Entire home/apt,400,14,2,2016-10-30,0.06,4,90,11200,False
14916773,Bright Cozy Apartment next to Prospect Park,7848317,Gracelyn,Brooklyn,Windsor Terrace,40.65828,-73.98451,Entire home/apt,130,2,5,2017-07-21,0.15,2,0,1300,False
14916806,Voted “Best of Williamsburg” / 1000 sqft Loft,11227830,Logan,Brooklyn,Williamsburg,40.71865,-73.96392,Entire home/apt,249,2,43,2019-06-23,1.27,1,38,21414,False
14917475,"RENOVATED 2-Bedroom, Near subway, comfy & cosy!",93734865,Caroline,Brooklyn,Bushwick,40.68312,-73.9086,Entire home/apt,85,30,42,2019-02-28,1.24,1,355,107100,False
14917765,"Kingsbridge Heights, The Bronx, NY.",24421177,Eduardo,Bronx,Kingsbridge,40.86932,-73.90057,Private room,30,2,56,2019-06-12,1.68,1,38,3360,False
14918238,Beautiful Sunny Small Room,93743081,Sharon,Brooklyn,Bedford-Stuyvesant,40.68624,-73.95528,Private room,60,1,204,2019-07-04,5.92,1,163,12240,False
14918404,Sid's Victorian Quiet Hideaway,92720308,Sidney,Brooklyn,Flatbush,40.64018,-73.96152,Private room,80,1,97,2019-06-17,2.9,3,286,7760,False
14926631,Cozy Room Right Next to Central Park,93839620,Lisa,Manhattan,Hell's Kitchen,40.76793,-73.98561,Private room,129,1,133,2019-07-05,3.95,1,61,17157,False
14926698,DUMBO couch with A/C near the Brooklyn Bridge,2809938,Phillip,Brooklyn,Vinegar Hill,40.70156,-73.98199,Shared room,250,2,37,2019-06-06,1.09,1,83,18500,False
14928089,Beautiful room with all Amenities and gym,71176668,David,Manhattan,Harlem,40.8153,-73.93741,Private room,110,2,26,2018-10-24,0.76,4,280,5720,False
14928864,Big Room in Manhattan Apt,80957172,Richard,Manhattan,Washington Heights,40.84606,-73.93325,Private room,129,5,0,,0.0,1,365,0,False
14928996,1 BR in Williamsburg by Bedford Ave Station,32545798,Sasha,Brooklyn,Williamsburg,40.71449,-73.96311,Private room,75,2,8,2017-06-29,0.23,5,0,1200,False
14932887,Luxury Studio Apt Overlooking the Hudson River,30283594,Kara,Manhattan,Hell's Kitchen,40.76021,-73.99969,Entire home/apt,199,30,2,2019-05-10,0.08,121,365,11940,True
14933521,Sunny 1 Bedroom in Harlem,93020402,Esi,Manhattan,Harlem,40.81949,-73.94621,Entire home/apt,129,3,67,2019-07-01,1.96,1,0,25929,False
14933893,Cozy walk-up in The Upper East Side,60904698,Toby,Manhattan,Upper East Side,40.77334,-73.94848,Private room,75,1,3,2016-09-19,0.09,1,0,225,False
14935001,Quaint Studio. 20 mins to City,59839625,Odi,Queens,Sunnyside,40.74211,-73.91646,Entire home/apt,105,2,48,2019-06-16,1.42,1,13,10080,False
14935151,Comfortable Bedroom near train.,69711528,Lucia,Bronx,Parkchester,40.83112,-73.87319,Private room,49,3,25,2018-06-15,0.73,2,0,3675,False
14936181,Apt with Modern Lights Available,11293255,Abdul Fattah,Brooklyn,Bedford-Stuyvesant,40.68789,-73.9575,Private room,215,3,3,2017-09-24,0.1,1,0,1935,False
14936709,Entire 1bdr Manhattan NY,55547933,KaLisa & Christian,Manhattan,Inwood,40.8604,-73.92716,Entire home/apt,85,3,4,2018-07-13,0.18,1,0,1020,False
14945219,"Sunny Art Loft in Bushwick, Brooklyn + 1 Cute Cat",5792120,Julia,Brooklyn,Bushwick,40.70708,-73.92343,Entire home/apt,102,1,44,2019-06-26,1.3,1,38,4488,False
14945274,Bronx Retreat in Contemporary Apt,32357900,Tara,Bronx,Fieldston,40.88985,-73.90747,Private room,85,2,16,2017-09-01,0.47,1,0,2720,False
14945585,"Furnished Room, with spacious backyard",94039418,Shawn,Brooklyn,Bushwick,40.69251,-73.92478,Private room,25,2,1,2016-09-12,0.03,1,0,50,False
14946346,**East Side NYC 1 Bedroom Apt**,30283594,Kara,Manhattan,Murray Hill,40.7481,-73.97417,Entire home/apt,279,30,0,,0.0,121,365,0,False
14946381,A Real NYC Experience,94044308,Sydney,Manhattan,Washington Heights,40.83849,-73.93809,Private room,41,2,57,2018-01-07,1.67,1,0,4674,False
14947252,5 Star Apt / Location Full of Character,14564237,Lauren,Brooklyn,Williamsburg,40.72022,-73.95727,Entire home/apt,280,10,5,2018-09-21,0.14,1,0,14000,False
14948249,"Bright, clean and peaceful apt in Hell's Kitchen",75310263,Thomas,Manhattan,Hell's Kitchen,40.76495,-73.98964,Entire home/apt,165,5,1,2016-09-21,0.03,1,0,825,False
14949281,"The best deal, really close to Times Square",91445933,Adam,Manhattan,Theater District,40.75863,-73.98812,Private room,40,1,163,2019-06-19,4.75,1,102,6520,False
14949923,Luxury Apartment one block from Central Park,94087334,Aimee,Manhattan,Upper West Side,40.77718,-73.98023,Private room,120,1,20,2019-06-24,0.59,1,81,2400,True
14951904,Bedroom in beautiful apt near Central Park,21679450,Vicky,Manhattan,Harlem,40.80171,-73.95871,Private room,60,7,4,2018-11-02,0.12,2,0,1680,False
14952053,Private natural light oasis with Super Host!!,93368072,Ann,Brooklyn,Cypress Hills,40.67825,-73.89416,Private room,70,1,174,2019-06-30,5.06,1,109,12180,False
14952649,"Eclectic, relaxing yet steps away from the action",94118056,Steve,Manhattan,Washington Heights,40.8419,-73.93866,Entire home/apt,130,3,10,2018-09-03,0.29,1,188,3900,False
14959161,Upper East Side 1 Bedroom Near MSK,30283594,Kara,Manhattan,Upper East Side,40.7608,-73.96032,Entire home/apt,249,30,0,,0.0,121,364,0,False
14959195,Huge Bedroom with Private Shower and Bathroom,67126282,Brian,Brooklyn,Bedford-Stuyvesant,40.69287,-73.94334,Private room,80,1,4,2016-11-24,0.12,1,0,320,False
14959206,Cozy Modern Townhouse Studio Williamsburg BK,41177070,Dennis,Brooklyn,Williamsburg,40.71279,-73.94443,Entire home/apt,145,3,96,2019-06-26,2.87,2,0,41760,False
14959966,2 Bedroom in Convenient Upper East Apartment,7903711,Abby,Manhattan,Upper East Side,40.77979,-73.95379,Entire home/apt,260,2,8,2018-05-23,0.23,1,0,4160,False
14961122,Spacious studio with private garden in Brooklyn,16586817,Giorgia,Brooklyn,Bedford-Stuyvesant,40.68381,-73.91776,Entire home/apt,86,4,55,2019-05-31,1.62,1,17,18920,False
14961253,86th st express train/Private Patio/Clean One Bed,94196548,Kim,Manhattan,Upper East Side,40.77883,-73.95205,Entire home/apt,219,1,5,2017-05-21,0.16,1,0,1095,False
14963404,Bright cozy room with balcony near Prospect Park.,7848317,Gracelyn,Brooklyn,Windsor Terrace,40.65949,-73.98422,Private room,90,2,3,2017-10-21,0.11,2,0,540,False
14963583,Room in South Harlem near Central Park,94219511,Gilles,Manhattan,Harlem,40.80167,-73.95781,Private room,70,3,3,2019-01-01,0.09,2,0,630,False
14964655,brooklyn comfy safe near all,94232838,Joe,Brooklyn,Borough Park,40.6371,-73.99834,Private room,70,2,0,,0.0,1,365,0,False
14965582,Room in two bedroom apartment,94243268,Ayanna,Brooklyn,Bushwick,40.69296,-73.92092,Private room,64,1,0,,0.0,1,83,0,False
14966184,Stay in a beautiful apartment&experience Harlem!,9171744,Jack,Manhattan,East Harlem,40.79757,-73.94006,Private room,85,2,87,2019-06-28,2.54,1,1,14790,False
14966692,Large 1 bedroom to yourself. 1 block from subway,11685844,Joseph,Queens,Astoria,40.7609,-73.92516,Entire home/apt,125,5,2,2017-04-10,0.06,1,0,1250,False
14967790,"Master Bedroom,lots of natural and light furnished",94263025,Derek,Brooklyn,Bushwick,40.68918,-73.91217,Private room,60,1,11,2018-02-18,0.57,2,0,660,False
14967881,Luxurious Studio by Central Park - Newly Renovated,8547368,David,Manhattan,Upper East Side,40.76404,-73.96628,Entire home/apt,225,2,84,2019-06-07,2.47,1,27,37800,False
14967994,Seaview Studio in  Brooklyn New york.,94265445,Natasha,Brooklyn,Canarsie,40.63241,-73.89367,Entire home/apt,100,2,161,2019-06-26,4.78,1,327,32200,False
14968000,Spacious Comtemporary 3BR Apartment,24805685,Saif,Brooklyn,Park Slope,40.67124,-73.98625,Entire home/apt,218,2,117,2019-07-08,3.41,1,226,51012,False
14968403,"Warwick & Bethel stays at ""The Brooklyn Mansion""",49508002,Ivia,Brooklyn,Bushwick,40.69141,-73.92092,Entire home/apt,200,3,6,2018-08-27,0.22,1,194,3600,False
14968436,Gorgeous room in Historic Harlem street,16686968,Ricardo,Manhattan,Harlem,40.81041,-73.94337,Private room,55,2,114,2019-05-27,3.34,1,270,12540,False
14968939,Peaceful cove in Williamsburg!,33799659,Daniela,Brooklyn,Williamsburg,40.7119,-73.94431,Private room,90,3,17,2019-06-16,0.5,1,4,4590,False
14969217,Gorgeous brand new apartment in Bushwick,2260600,Lidia,Brooklyn,Bushwick,40.69096,-73.91055,Entire home/apt,105,5,26,2019-05-20,0.77,1,269,13650,False
14972714,Charming Harlem Townhouse Minutes from Midtown,26502234,George,Manhattan,Harlem,40.82316,-73.94478,Entire home/apt,195,7,28,2019-06-23,0.92,1,285,38220,False
14975651,"West Harlem, great location, new building!",4430266,Ashante,Manhattan,Civic Center,40.71391,-74.00624,Entire home/apt,170,2,0,,0.0,1,19,0,False
14976368,Cozy apt. Heart of Williamsburg NYC,4025366,Dana,Brooklyn,Williamsburg,40.71156,-73.95454,Entire home/apt,150,2,14,2019-06-15,0.41,1,363,4200,False
14976950,Brite/spacious 4bedroom/2bath next to Central Park,5162192,Amy,Manhattan,Upper West Side,40.79799,-73.96161,Entire home/apt,300,30,0,,0.0,12,233,0,False
14979450,Simple Spacious Apartment,21261796,John,Brooklyn,Greenpoint,40.73515,-73.95645,Entire home/apt,154,5,0,,0.0,1,0,0,False
14980174,"Cozy 1 bedroom in the Upper East Side, NYC",28220309,Ciro,Manhattan,Upper East Side,40.76744,-73.95901,Entire home/apt,185,4,2,2016-10-28,0.06,1,0,1480,False
14981124,Nice Private room in quiet 2 level Brownstone!,24140532,Josh,Brooklyn,Bedford-Stuyvesant,40.69402,-73.94529,Private room,50,3,63,2019-06-07,1.91,4,291,9450,False
14981522,Peaceful room in Artsy W'burg 3br,94404356,Jonathan,Brooklyn,Greenpoint,40.72151,-73.94141,Private room,70,1,39,2019-07-05,1.66,2,15,2730,False
14982260,Newly renovated 1-bm apt with a wooden deck.,10162189,Adrian,Queens,Astoria,40.76802,-73.91815,Entire home/apt,180,4,45,2019-06-30,1.32,1,351,32400,False
14982907,Comfy Private Bedroom-JFK (8 mins),74331597,Nickesha,Queens,St. Albans,40.68692,-73.76832,Private room,65,2,74,2019-05-11,2.16,5,174,9620,False
14983453,127 St & Convent Av NYC ABCD RM 3,57049951,Eliahu,Manhattan,Harlem,40.81205,-73.95273,Private room,69,2,100,2019-07-02,3.09,9,345,13800,False
14984002,"Manhattan, Times square 5* mins to Central park",65359432,Ren,Queens,Astoria,40.76326,-73.92569,Entire home/apt,500,3,3,2017-06-29,0.09,2,0,4500,False
14987023,Cozy 3rd floor room at Brooklyn&Breakfast,344035,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,40.67758,-73.97123,Private room,40,1,168,2019-07-06,4.91,13,309,6720,False
14987516,Musa Property,94467583,Clif,Queens,Rosedale,40.65378,-73.72582,Entire home/apt,85,2,31,2019-01-07,0.92,1,142,5270,False
14988134,"Beautiful, high-ceiling Gramercy one-bedroom",141914,Mary Catherine,Manhattan,Gramercy,40.7363,-73.98338,Entire home/apt,250,1,3,2018-12-20,0.15,1,312,750,False
14988596,Convenient Modern 1 Bedroom Apt. Upper East Side,91545870,Michelle,Manhattan,Upper East Side,40.77357,-73.95149,Entire home/apt,69,1,99,2019-07-03,5.22,2,42,6831,False
14989532,East Harlem: Spacious 3BR,23208658,Iryna,Manhattan,East Harlem,40.79853,-73.94143,Entire home/apt,270,3,70,2019-06-16,2.06,3,255,56700,False
14989615,Cheap $45/night@15 minuets to Mahattaton,92596736,Jazzy,Queens,Elmhurst,40.74647,-73.88258,Private room,53,3,2,2019-07-07,0.06,1,358,318,False
14991887,Brownstone Apartment on Tree Lined Street,94513501,Peter & Nora,Brooklyn,Bedford-Stuyvesant,40.68664,-73.93849,Entire home/apt,100,3,33,2019-06-23,2.12,1,166,9900,False
14992784,Prívate Cozy Room,24489871,Adriana,Queens,Forest Hills,40.73602,-73.85619,Private room,52,1,14,2017-04-16,0.43,2,249,728,False
14994076,Dominiques NYC 4Bedrm crashpad**Stay here**metro,310670,Vie,Bronx,Eastchester,40.88207,-73.83538,Entire home/apt,299,2,2,2019-05-21,0.18,13,358,1196,False
14994367,Doorman Huge Studio Laundry 5167,16098958,Jeremy & Laura,Manhattan,Hell's Kitchen,40.76748,-73.98609,Entire home/apt,175,30,1,2017-07-31,0.04,96,311,5250,False
14995212,Cozy private room near the Bronx Zoo,94553067,Maria,Bronx,Bronxdale,40.85499,-73.86728,Private room,43,4,10,2017-01-03,0.3,1,88,1720,False
14995382,Large Victorian in Brooklyn - Downstairs 2 Beds,94555248,Beryl,Brooklyn,East Flatbush,40.63948,-73.95008,Private room,50,1,35,2019-06-16,1.03,2,365,1750,False
14996256,Lovely Guestroom in Elevator Building,92322271,Mark,Brooklyn,Crown Heights,40.67059,-73.94798,Private room,88,2,0,,0.0,2,0,0,False
15001872,Cozy Convenience in Bushwick,91997718,Donna,Brooklyn,Bushwick,40.69078,-73.92167,Private room,70,1,109,2019-06-30,3.19,1,364,7630,False
15003711,@BrooklynWhisky's: Birdsnest-Guest Room,62345,Jaye (And Spike),Brooklyn,South Slope,40.66211,-73.98594,Private room,78,1,80,2019-06-26,2.44,1,30,6240,False
15003721,Large Victorian in Brooklyn - Downstairs 1 Bed,94555248,Beryl,Brooklyn,East Flatbush,40.64004,-73.94933,Private room,50,1,43,2019-06-20,1.26,2,266,2150,False
15003930,Best Upper East Side Studio,15310997,Mor,Manhattan,Upper East Side,40.77395,-73.95248,Entire home/apt,200,30,4,2019-02-02,0.17,9,364,24000,False
15004091,Cozy convenient Williamsburg bedrm!,50688724,S.A.,Brooklyn,Williamsburg,40.7065,-73.95568,Private room,60,3,76,2019-06-21,2.24,2,89,13680,False
15005115,Sunny and quiet Chinatown gem,440145,Saralena,Manhattan,Civic Center,40.71342,-73.99929,Entire home/apt,150,2,8,2018-12-29,0.23,1,58,2400,False
15008979,Cozy Room near Casino and Metro,94707512,Elvin,Queens,Ozone Park,40.67238,-73.83909,Private room,75,1,212,2019-06-30,6.19,1,164,15900,False
15009556,Modern & sunny 2BR Apt - 25 min to Manhattan,4522961,Roselle,Brooklyn,Sunset Park,40.66005,-73.99204,Entire home/apt,150,4,123,2019-06-22,3.61,1,101,73800,False
15009618,Huge private bedroom in the heart of Times Square,37333386,Bianca,Manhattan,Hell's Kitchen,40.76408,-73.98996,Private room,129,1,98,2019-05-12,2.87,3,27,12642,False
15009751,1 Bedroom 1 Bathroom with Ralph Lauren City Vibe,20317929,Lisa,Manhattan,Upper West Side,40.77794,-73.9763,Entire home/apt,220,2,24,2019-06-10,0.7,1,207,10560,False
15016495,"Renting a bedroom, 1 week minimum",94777797,Maya,Brooklyn,Sunset Park,40.64925,-74.01147,Private room,60,7,0,,0.0,1,88,0,False
15016999,Crown Heights 1-Bedroom Near Parks and Museum,94782931,Joe,Brooklyn,Crown Heights,40.66692,-73.95205,Entire home/apt,105,1,7,2019-06-19,0.21,1,6,735,False
